,Original_Testing_Data,Predictions
8294,34.0,113.597496
8295,13.999999999999998,113.53705
8296,27.999999999999996,115.9036
8297,23.000000000000004,112.55031
8298,23.000000000000004,112.02706
8299,11.0,114.427444
8300,6.999999999999999,115.1262
8301,9.0,114.3943
8302,13.0,113.81885
8303,9.0,113.23859
8304,22.0,112.86474
8305,18.0,112.64115
8306,13.999999999999998,115.00754
8307,5.0,115.905495
8308,8.0,115.10817
8309,6.999999999999999,114.64588
8310,21.0,114.31308
8311,17.0,114.18256
8312,13.999999999999998,114.19923
8313,16.0,120.11896
8314,20.0,120.72361
8315,22.0,117.773186
8316,24.999999999999996,120.34856
8317,27.999999999999996,121.75053
8318,24.0,118.68917
8319,17.0,119.71008
8320,21.0,119.33349
8321,13.0,119.95616
8322,22.0,120.4303
8323,27.999999999999996,123.149925
8324,27.999999999999996,124.83988
8325,16.0,121.98081
8326,26.0,122.89989
8327,23.000000000000004,122.70738
8328,12.0,123.35204
8329,2.0,123.90861
8330,6.999999999999999,137.37587
8331,3.0,144.01016
8332,5.0,146.38428
8333,3.0,149.1276
8334,2.0,149.21483
8335,5.0,146.69853
8336,4.0,147.38458
8337,3.0,147.77422
8338,3.0,148.80785
8339,6.999999999999999,149.91376
8340,5.0,152.15134
8341,5.0,151.9312
8342,1.0,149.54146
8343,3.0,150.16
8344,6.0,150.63054
8345,4.0,151.69026
8346,16.0,152.83224
8347,21.0,148.33302
8348,33.0,144.4606
8349,15.0,143.56436
8350,27.999999999999996,144.30725
8351,15.0,143.63339
8352,20.0,141.87715
8353,19.0,142.919
8354,27.0,143.52298
8355,20.0,144.61275
8356,12.0,145.66473
8357,13.999999999999998,147.18607
8358,9.0,146.65147
8359,10.0,145.1894
8360,27.999999999999996,146.20103
8361,20.0,146.87953
8362,16.0,147.98459
8363,7.539999961853027,149.07779
8364,13.5,214.47894
8365,11.399999976158142,242.92775
8366,10.0,251.69608
8367,8.5,272.71756
8368,7.4000000953674325,266.83167
8369,9.0,262.99374
8370,9.0,261.23596
8371,9.799999952316284,259.7916
8372,11.400000095367432,258.64893
8373,6.0,257.486
8374,8.799999952316284,274.61566
8375,6.5,267.53247
8376,13.799999952316284,263.21527
8377,11.500000000000002,261.08484
8378,13.200000047683716,259.4914
8379,12.700000047683716,258.1875
8380,9.0,256.88925
8381,117.0,172.62537
8382,70.0,151.9803
8383,24.0,146.96591
8384,12.0,144.94778
8385,3.0,143.94885
8386,3.0,141.82341
8387,9.0,142.87213
8388,15.0,144.70978
8389,11.0,145.74889
8390,6.999999999999999,144.79976
8391,1.0,146.04185
8392,9.0,146.79675
8393,8.0,147.93204
8394,5.0,149.03487
8395,2.0,151.00456
8396,4.0,152.13074
8397,2.0,153.40134
8398,11.0,156.7919
8399,6.0,155.7885
8400,2.0,153.42693
8401,6.0,153.50969
8402,5.0,153.73586
8403,3.0,154.48561
8404,1.0,155.40263
8405,12.0,158.70337
8406,9.0,157.64468
8407,2.0,155.41637
8408,4.0,155.50584
8409,11.0,155.80154
8410,9.0,156.59424
8411,5.0,157.54869
8412,6.0,165.08952
8413,6.999999999999999,167.45694
8414,1.5,166.59624
8415,1.7499999999999998,169.3758
8416,1.0,169.14621
8417,2.0,168.48952
8418,2.0,171.0175
8419,1.0,170.8942
8420,1.5,170.3737
8421,3.0,171.11281
8422,2.0,171.75798
8423,2.0,173.15721
8424,4.0,162.48186
8425,3.0,151.10896
8426,2.0,151.45877
8427,6.999999999999999,151.99062
8428,6.999999999999999,151.48299
8429,5.0,148.45357
8430,1.0,148.89679
8431,6.0,149.29657
8432,2.0,150.341
8433,8.0,151.49603
8434,4.0,153.9804
8435,8.0,153.54971
8436,3.0,150.99081
8437,3.0,151.45534
8438,6.0,151.93153
8439,3.0,153.00293
8440,173.0,154.18784
8441,134.0,153.36235
8442,81.0,150.96661
8443,71.0,150.34943
8444,111.99999999999999,151.99902
8445,59.00000000000001,151.34424
8446,78.0,148.46405
8447,51.0,148.86433
8448,76.0,149.26343
8449,57.0,150.30736
8450,59.00000000000001,151.46135
8451,63.0,153.94519
8452,37.0,153.51897
8453,19.0,150.96077
8454,19.0,151.427
8455,11.0,151.9032
8456,29.0,152.97409
8457,6.0,154.15744
8458,6.999999999999999,153.06029
8459,3.0,150.24896
8460,6.999999999999999,149.47878
8461,6.999999999999999,151.03856
8462,6.0,150.50157
8463,4.0,147.64027
8464,4.0,148.09912
8465,4.0,148.4788
8466,3.0,149.51312
8467,5.0,150.6393
8468,6.999999999999999,153.1149
8469,2.0,152.78862
8470,6.0,150.25325
8471,6.0,150.76723
8472,8.0,151.22935
8473,11.0,152.29079
8474,13.0,153.4501
8475,32.0,152.79909
8476,51.0,150.70679
8477,38.0,150.26494
8478,64.0,151.98598
8479,37.0,151.36124
8480,20.0,148.4917
8481,21.0,148.89731
8482,24.999999999999996,149.29709
8483,29.0,150.34152
8484,40.0,151.4969
8485,65.0,153.98108
8486,35.0,153.5504
8487,24.0,150.99133
8488,17.0,151.45569
8489,34.0,151.93239
8490,46.00000000000001,153.00345
8491,6.999999999999999,154.18835
8492,6.0,149.28523
8493,8.0,144.88785
8494,4.0,143.80992
8495,4.0,144.48705
8496,3.0,143.77559
8497,3.0,141.98912
8498,2.0,143.01501
8499,3.0,143.6157
8500,2.0,144.70084
8501,5.0,145.75043
8502,1.0,147.29614
8503,1.0,146.75504
8504,2.0,145.27835
8505,3.0,146.27953
8506,5.0,146.95337
8507,6.999999999999999,148.05466
8508,952.0,149.14476
8509,1401.0,151.61728
8510,1463.0,153.32578
8511,1078.0,154.80606
8512,1247.0,158.55792
8513,871.0,157.41714
8514,548.0,154.9388
8515,562.0,154.91974
8516,794.9999999999999,155.1265
8517,1230.0,155.86922
8518,897.0,156.80821
8519,1164.0,160.32602
8520,789.9999999999999,159.09183
8521,668.0,156.74776
8522,1062.0,156.75188
8523,1357.0,157.03214
8524,1493.0,157.81796
8525,6.999999999999999,159.49297
8526,18.0,165.82948
8527,13.0,167.66592
8528,4.0,166.66974
8529,5.0,168.62862
8530,6.0,167.69511
8531,11.0,166.831
8532,12.0,167.34995
8533,6.999999999999999,168.4665
8534,6.999999999999999,169.75394
8535,9.0,171.96457
8536,9.0,171.23456
8537,5.0,170.4812
8538,13.999999999999998,171.14836
8539,16.0,171.83096
8540,26.0,172.71553
8541,26.0,173.63632
8542,24.0,158.09598
8543,20.0,144.84682
8544,21.0,145.11986
8545,26.0,144.40959
8546,13.999999999999998,143.96516
8547,16.0,141.95735
8548,17.0,143.02702
8549,22.0,143.62704
8550,27.999999999999996,144.71184
8551,17.0,145.76091
8552,21.0,147.30988
8553,17.0,146.76756
8554,24.999999999999996,145.28883
8555,23.000000000000004,146.2893
8556,22.0,146.96248
8557,24.999999999999996,148.06342
8558,58.0,149.15352
8559,74.0,147.03236
8560,82.0,143.57878
8561,69.0,143.35881
8562,78.0,144.10736
8563,36.0,143.5405
8564,26.0,141.79988
8565,27.0,142.86406
8566,60.0,143.47112
8567,78.0,144.56313
8568,51.0,145.61649
8569,42.0,147.12355
8570,44.0,146.59274
8571,41.0,145.13925
8572,59.00000000000001,146.15707
8573,108.99999999999999,146.83797
8574,102.99999999999999,147.9456
8575,13.999999999999998,149.04001
8576,11.0,150.18594
8577,11.0,150.3053
8578,13.0,151.16118
8579,6.999999999999999,153.94348
8580,21.0,152.97409
8581,8.0,150.7717
8582,4.0,151.12563
8583,10.0,151.444
8584,9.0,152.2317
8585,10.0,153.14255
8586,6.0,156.05382
8587,4.0,155.08012
8588,6.0,153.04982
8589,11.0,153.39653
8590,9.0,153.77261
8591,21.0,154.59879
8592,5.0,155.55118
8593,4.0,169.67323
8594,3.0,177.94579
8595,4.0,179.88217
8596,6.0,178.26039
8597,6.0,175.50058
8598,4.0,175.02559
8599,4.0,176.90666
8600,4.0,179.05428
8601,4.0,181.36057
8602,4.0,183.56982
8603,3.0,181.545
8604,5.0,179.68091
8605,9.0,179.27426
8606,8.0,180.99255
8607,11.0,182.9377
8608,5.0,185.03035
8609,6.999999999999999,187.04692
8610,8.0,162.06165
8611,6.999999999999999,146.74988
8612,6.0,145.58025
8613,8.0,144.51108
8614,1.0,143.88463
8615,6.0,141.84933
8616,8.0,142.90733
8617,6.999999999999999,143.51233
8618,6.999999999999999,144.60226
8619,15.0,145.65443
8620,4.0,147.17284
8621,6.0,146.63945
8622,9.0,145.17892
8623,21.0,146.19211
8624,19.0,146.87077
8625,12.0,147.97635
8626,24.0,149.06972
8627,24.0,135.93132
8628,17.0,126.86882
8629,10.0,125.1009
8630,26.0,129.41414
8631,12.0,130.80907
8632,16.0,126.86075
8633,13.999999999999998,126.518326
8634,12.0,125.61402
8635,23.000000000000004,125.51596
8636,10.0,125.52936
8637,24.0,131.22208
8638,26.0,132.65443
8639,21.0,129.14264
8640,15.0,128.84676
8641,22.0,128.08876
8642,34.0,128.07571
8643,333.0,128.18149
8644,428.0,142.79417
8645,452.99999999999994,151.56078
8646,286.0,153.88165
8647,359.0,158.40182
8648,131.0,157.35309
8649,107.0,154.957
8650,187.0,154.91647
8651,232.0,155.12323
8652,278.0,155.8656
8653,213.00000000000003,156.79276
8654,211.0,160.31812
8655,151.0,159.08736
8656,166.0,156.74399
8657,263.0,156.7488
8658,348.0,157.02887
8659,421.0,157.81503
8660,6.999999999999999,159.47855
8661,6.0,153.37077
8662,11.0,142.21323
8663,19.0,138.953
8664,6.999999999999999,138.9779
8665,6.0,140.49802
8666,6.0,135.69296
8667,6.999999999999999,136.30464
8668,11.0,135.9095
8669,12.0,136.65599
8670,6.0,137.37106
8671,6.0,140.30534
8672,17.0,142.21854
8673,23.000000000000004,139.24442
8674,10.0,144.47812
8675,10.0,147.91194
8676,15.0,151.52008
8677,6.999999999999999,151.63634
8678,6.999999999999999,149.03194
8679,13.999999999999998,149.52943
8680,12.0,149.945
8681,15.0,150.99957
8682,9.0,152.17813
8683,6.999999999999999,154.66318
8684,8.0,154.15076
8685,15.0,151.5776
8686,17.0,152.00537
8687,15.0,152.49359
8688,13.0,153.57341
8689,21.0,154.77737
8690,32.0,153.48668
8691,27.999999999999996,152.56075
8692,13.999999999999998,152.32187
8693,24.0,154.97298
8694,17.0,153.78978
8695,10.0,151.52472
8696,12.0,151.74281
8697,23.000000000000004,152.02719
8698,23.000000000000004,152.80167
8699,8.0,153.71268
8700,24.0,156.72337
8701,16.0,155.72737
8702,13.0,153.66992
8703,21.0,153.94434
8704,32.0,154.28915
8705,38.0,155.10382
8706,3.0,156.05553
8707,1.0,164.25786
8708,2.0,167.2495
8709,1.8571428571428568,166.51949
8710,1.7142857142857146,168.61197
8711,1.5714285714285716,167.74818
8712,1.4285714285714284,166.90826
8713,1.2857142857142858,167.54143
8714,1.1428571428571428,168.18987
8715,1.0,169.05313
8716,4.0,169.94301
8717,3.0,172.08615
8718,2.0,171.32832
8719,1.0,170.56259
8720,1.0,171.21465
8721,1.0,171.89175
8722,1.0,172.771
8723,6.999999999999999,173.688
8724,23.000000000000004,161.7625
8725,11.0,152.3636
8726,11.0,152.79584
8727,12.0,154.37056
8728,10.0,153.29796
8729,6.999999999999999,150.93106
8730,6.0,151.24893
8731,10.0,151.56026
8732,5.0,152.34471
8733,4.0,153.25554
8734,8.0,156.18674
8735,4.0,155.20859
8736,6.999999999999999,153.17259
8737,13.0,153.5054
8738,16.0,153.87495
8739,9.0,154.6989
8740,2.0,155.65094
8741,2.0,163.97055
8742,2.0,167.10233
8743,2.5,167.63553
8744,3.0,167.53284
8745,3.0,166.70392
8746,3.0,167.4542
8747,1.0,167.98946
8748,1.5,170.7666
8749,2.0,170.79425
8750,3.0,170.23683
8751,10.0,171.47446
8752,4.0,172.52577
8753,2.0,170.41286
8754,3.0,167.54228
8755,1.0,167.20793
8756,6.0,168.66159
8757,3.0,167.85826
8758,2.5,166.95291
8759,4.0,167.5919
8760,6.0,168.11996
8761,1.0,169.46458
8762,1.3333333333333333,172.42514
8763,2.0,172.08357
8764,5.0,171.27063
8765,6.0,172.90082
8766,2.0,159.02965
8767,6.0,140.6749
8768,5.0,139.90076
8769,2.0,139.02994
8770,5.0,141.00993
8771,5.0,136.04036
8772,6.999999999999999,136.66081
8773,4.0,136.28387
8774,9.0,137.01697
8775,4.0,137.74492
8776,4.0,140.73517
8777,9.0,142.73595
8778,2.0,138.66621
8779,2.0,139.21214
8780,1.0,138.97893
8781,8.0,139.7359
8782,3.0,140.51794
8783,11.0,143.0813
8784,4.0,148.11801
8785,13.0,149.18839
8786,4.0,152.6193
8787,2.0,152.16165
8788,4.0,150.42584
8789,13.999999999999998,150.87027
8790,1.0,151.34355
8791,3.0,152.25748
8792,1.0,154.92421
8793,1.0,153.85246
8794,6.0,152.22964
8795,12.0,153.14752
8796,2.0,153.72728
8797,2.333333333333333,154.7506
8798,3.0,154.66592
8799,3.0,151.12923
8800,2.0,150.2366
8801,1.5,151.60904
8802,2.0,151.20325
8803,2.5,149.12125
8804,3.0,150.31662
8805,3.0,151.10313
8806,3.0,153.57185
8807,2.0,153.12451
8808,1.5,150.59619
8809,2.0,150.97244
8810,5.0,151.80292
8811,17.0,153.58868
8812,12.0,141.32402
8813,10.0,133.6295
8814,20.0,129.86337
8815,43.0,128.64137
8816,78.0,128.23885
8817,69.0,137.32848
8818,79.0,137.44748
8819,119.0,136.69206
8820,130.0,138.53502
8821,95.0,140.41542
8822,67.0,135.85971
8823,69.0,136.4726
8824,73.0,136.08655
8825,63.0,136.82617
8826,125.0,137.54778
8827,181.0,140.5097
8828,116.0,142.5438
8829,73.0,138.47664
8830,87.0,139.0605
8831,86.0,138.82283
8832,98.0,139.58496
8833,2.5,140.36201
8834,3.0,154.54865
8835,3.0,169.42628
8836,2.0,172.71965
8837,1.5,175.36423
8838,2.0,174.52913
8839,2.0,173.7045
8840,1.0,175.61855
8841,5.0,175.51517
8842,6.0,175.01614
8843,3.0,176.63774
8844,3.0,179.08072
8845,13.999999999999998,148.76782
8846,13.0,129.47476
8847,16.0,126.95777
8848,6.0,129.68443
8849,11.0,130.9595
8850,3.0,126.79
8851,5.0,126.42336
8852,11.0,125.52249
8853,11.0,125.42959
8854,16.0,125.4459
8855,13.0,131.11423
8856,10.0,132.55586
8857,9.0,129.04579
8858,13.999999999999998,128.76056
8859,4.0,128.0065
8860,16.0,127.99792
8861,15.0,128.10713
8862,4.0,124.800385
8863,19.0,120.23024
8864,2.0,120.45898
8865,6.0,121.88396
8866,3.0,118.73931
8867,10.0,119.611336
8868,8.0,119.355125
8869,5.0,119.96544
8870,2.0,120.42927
8871,6.0,123.18599
8872,7.5,124.884186
8873,9.0,122.00812
8874,11.0,122.9138
8875,15.0,122.711334
8876,13.0,123.346375
8877,245.0,123.89487
8878,399.99999999999994,175.78548
8879,348.0,204.83327
8880,337.0,213.16747
8881,302.0,223.31459
8882,260.0,219.87526
8883,199.0,218.00104
8884,216.0,218.28198
8885,249.0,218.77655
8886,300.0,219.49094
8887,248.00000000000003,220.13062
8888,284.0,227.28369
8889,239.0,222.85161
8890,211.0,220.50653
8891,341.0,220.38408
8892,351.0,220.67172
8893,280.0,221.17642
8894,13.999999999999998,221.63493
8895,1.0,167.3757
8896,2.0,149.45044
8897,5.0,146.34512
8898,13.999999999999998,144.82123
8899,4.0,143.99625
8900,13.999999999999998,141.90771
8901,10.0,142.94357
8902,8.0,143.5465
8903,10.0,144.63507
8904,12.0,145.68655
8905,15.0,147.21405
8906,13.999999999999998,146.6781
8907,21.0,145.2119
8908,17.0,146.22096
8909,27.0,146.89807
8910,54.0,148.00262
8911,1.0,149.09479
8912,2.0,144.74051
8913,2.5,135.07767
8914,3.0,132.41008
8915,1.0,134.83313
8916,3.0,138.18883
8917,3.0,134.19052
8918,3.0,134.35538
8919,3.0,133.28073
8920,2.0,132.5284
8921,3.0,137.55429
8922,3.0,140.77261
8923,2.0,137.62282
8924,1.0,138.28859
8925,3.0,136.88509
8926,3.0,136.15747
8927,113.0,135.32701
8928,157.0,140.51433
8929,175.0,147.0705
8930,125.0,150.02864
8931,119.0,154.15419
8932,114.0,153.55847
8933,72.0,151.48247
8934,61.0,151.8024
8935,110.0,152.08403
8936,98.0,152.85696
8937,90.0,153.7678
8938,123.0,156.78812
8939,111.0,155.79022
8940,76.0,153.73003
8941,125.0,153.99757
8942,194.0,154.33981
8943,108.0,155.1531
8944,4.0,156.10448
8945,6.999999999999999,156.88806
8946,5.0,156.13246
8947,6.0,185.61696
8948,10.0,180.4918
8949,3.0,173.207
8950,5.0,166.50505
8951,2.0,159.4521
8952,9.0,159.13165
8953,13.999999999999998,155.99251
8954,9.0,186.31297
8955,26.0,181.38393
8956,16.0,174.07062
8957,3.0,167.87732
8958,11.0,160.87279
8959,18.0,160.829
8960,12.0,158.3321
8961,15.0,186.5448
8962,21.0,152.72989
8963,36.0,138.91264
8964,19.0,133.70575
8965,34.0,135.24167
8966,32.0,138.31195
8967,16.0,134.24428
8968,16.0,135.74069
8969,6.999999999999999,134.35178
8970,33.0,133.60838
8971,17.0,132.65117
8972,15.0,137.57079
8973,5.0,140.7848
8974,13.999999999999998,137.61508
8975,13.999999999999998,138.32225
8976,18.0,136.93213
8977,38.0,136.20299
8978,46.00000000000001,135.36943
8979,66.0,140.61479
8980,102.99999999999999,147.3006
8981,68.0,150.3362
8982,79.0,154.55722
8983,71.0,153.96169
8984,55.0,151.87692
8985,39.0,152.15443
8986,52.99999999999999,152.41666
8987,84.0,153.18307
8988,64.0,154.09357
8989,77.0,157.17003
8990,76.0,156.1596
8991,42.0,154.07863
8992,60.0,154.3065
8993,72.0,154.63399
8994,118.00000000000001,155.4411
8995,3.333333333333333,156.39264
8996,3.6666666666666665,164.42923
8997,4.0,167.26924
8998,3.4999999999999996,166.50798
8999,3.0,168.59341
9000,2.5,167.7104
9001,2.0,166.86688
9002,3.0,167.50159
9003,2.0,167.91183
9004,4.0,171.49867
9005,2.5,171.80005
9006,1.0,171.27956
9007,5.0,172.03807
9008,5.0,172.76567
9009,3.0,173.70604
9010,5.0,161.2779
9011,4.0,151.39798
9012,5.0,151.76445
9013,6.0,153.04689
9014,2.0,152.0217
9015,5.0,149.68518
9016,6.0,150.09424
9017,6.0,150.47942
9018,5.0,151.31058
9019,6.0,152.22896
9020,5.0,154.98155
9021,5.0,154.0453
9022,6.0,152.05981
9023,6.0,152.48793
9024,21.0,152.92429
9025,9.0,153.78566
9026,10.0,154.74458
9027,24.0,163.53282
9028,16.0,167.09837
9029,16.0,166.49544
9030,9.0,168.63617
9031,13.999999999999998,167.82408
9032,12.0,166.99637
9033,9.0,167.62883
9034,9.0,168.27142
9035,17.0,169.12851
9036,12.0,170.0136
9037,10.0,172.13321
9038,9.0,171.40474
9039,12.0,170.63902
9040,24.0,171.28557
9041,24.999999999999996,171.95735
9042,26.0,172.83127
9043,6.999999999999999,173.7433
9044,2.0,163.2469
9045,10.0,155.48643
9046,8.5,156.2908
9047,6.999999999999999,158.85655
9048,8.0,157.56586
9049,5.0,154.94241
9050,6.0,154.89381
9051,12.0,155.1009
9052,8.0,155.84328
9053,3.0,156.76923
9054,6.0,160.29459
9055,4.0,159.06572
9056,6.999999999999999,156.72304
9057,6.0,156.72905
9058,5.0,157.00948
9059,10.0,157.79546
9060,9.0,159.38599
9061,15.0,152.80872
9062,13.0,145.69977
9063,12.0,144.32288
9064,6.999999999999999,144.52516
9065,4.0,143.77798
9066,6.999999999999999,141.93141
9067,8.0,142.96417
9068,16.0,143.56711
9069,16.0,144.65431
9070,9.0,145.7051
9071,13.999999999999998,147.2386
9072,6.0,146.70059
9073,8.0,145.23148
9074,15.0,146.23848
9075,11.0,146.91473
9076,20.0,148.01756
9077,6.0,149.10956
9078,17.0,150.42087
9079,11.0,150.72224
9080,9.0,151.62277
9081,2.0,154.51842
9082,8.0,153.53374
9083,9.0,150.63878
9084,23.000000000000004,151.60698
9085,4.0,153.23596
9086,8.0,156.39589
9087,6.999999999999999,155.5158
9088,10.0,153.50128
9089,6.999999999999999,153.82635
9090,21.0,154.17789
9091,17.0,154.99495
9092,29.0,155.94632
9093,17.0,151.75139
9094,23.000000000000004,142.08838
9095,22.0,139.41597
9096,23.000000000000004,139.6418
9097,16.0,141.04909
9098,19.0,136.28593
9099,16.0,136.78084
9100,22.0,136.40854
9101,13.0,137.1377
9102,20.0,137.95511
9103,27.0,140.89796
9104,24.999999999999996,142.86389
9105,31.000000000000004,138.78848
9106,17.0,139.31036
9107,41.0,139.07922
9108,41.0,139.83258
9109,34.0,140.68022
9110,41.0,144.6179
9111,43.0,151.53038
9112,27.999999999999996,153.70238
9113,42.0,158.3395
9114,27.0,157.36116
9115,15.0,154.97864
9116,10.0,154.9302
9117,37.0,155.13715
9118,27.999999999999996,155.87935
9119,37.0,156.85338
9120,44.0,160.3492
9121,15.0,159.10641
9122,32.0,156.75858
9123,38.0,156.76167
9124,41.0,157.04141
9125,49.0,157.8377
9126,6.999999999999999,159.539
9127,6.999999999999999,157.34932
9128,12.0,154.11864
9129,6.0,153.13412
9130,3.0,155.33308
9131,4.0,153.99362
9132,4.0,151.66502
9133,6.999999999999999,151.851
9134,6.999999999999999,152.12953
9135,12.0,152.90196
9136,3.0,153.81279
9137,6.999999999999999,156.84084
9138,9.0,155.84105
9139,12.0,153.7788
9140,16.0,154.04085
9141,24.999999999999996,154.38034
9142,13.0,155.19278
9143,85.0,156.14415
9144,126.0,151.30937
9145,93.0,145.21207
9146,62.00000000000001,144.06236
9147,88.0,144.41852
9148,49.0,143.70467
9149,55.99999999999999,141.89038
9150,69.0,142.93103
9151,98.0,143.53465
9152,74.0,144.62392
9153,83.0,145.67538
9154,59.00000000000001,147.1998
9155,123.0,146.6647
9156,94.0,145.2004
9157,145.0,146.211
9158,142.0,146.88898
9159,147.0,147.99335
9160,3.3399999141693115,149.08621
9161,4.434999942779541,149.24832
9162,7.03000020980835,145.46898
9163,5.9050002098083505,145.18442
9164,9.470000267028809,145.35529
9165,12.484999656677246,145.16176
9166,11.104999542236328,142.99612
9167,3.414999961853028,144.28458
9168,8.8149995803833,144.91412
9169,12.289999961853026,146.14781
9170,12.44499969482422,147.29752
9171,2.720000028610229,148.50629
9172,9.369999885559082,148.3198
9173,2.365000009536743,146.5153
9174,2.569999933242798,147.71446
9175,4.534999847412109,148.42953
9176,16.46500015258789,149.66406
9177,4.0,150.8488
9178,5.0,146.6489
9179,2.0,143.43298
9180,10.0,143.79259
9181,2.0,143.5204
9182,1.5,143.11615
9183,1.0,145.62645
9184,2.0,147.29752
9185,4.0,147.44073
9186,6.0,146.19916
9187,3.0,147.22745
9188,2.0,148.00365
9189,1.0,129.68976
9190,3.0,116.09525
9191,2.5,114.35052
9192,3.0,115.07451
9193,2.0,115.75746
9194,1.0,114.62511
9195,2.0,114.099106
9196,1.5,114.01771
9197,1.0,116.17665
9198,1.0,117.19533
9199,2.0,116.2395
9200,1.0,116.055756
9201,2.5,115.93761
9202,4.0,116.02896
9203,19.0,116.24053
9204,18.0,118.954315
9205,19.0,111.254814
9206,20.0,111.32814
9207,13.0,114.5073
9208,11.0,114.30071
9209,23.000000000000004,113.87895
9210,17.0,113.242195
9211,6.999999999999999,112.42838
9212,18.0,111.75522
9213,15.0,111.25859
9214,11.0,114.41337
9215,11.0,114.38829
9216,12.0,114.06974
9217,15.0,113.534645
9218,27.999999999999996,112.97207
9219,20.0,112.59307
9220,6.0,112.37429
9221,2.0,156.07098
9222,4.0,176.89087
9223,4.0,177.18538
9224,4.0,178.21213
9225,3.0,178.52364
9226,4.0,181.65422
9227,2.0,182.67152
9228,1.0,183.63748
9229,5.0,184.22787
9230,3.0,186.72047
9231,4.0,174.9435
9232,4.0,169.51868
9233,6.0,167.80261
9234,3.0,168.87848
9235,3.0,167.87938
9236,1.0,166.81726
9237,3.0,167.8713
9238,2.0,168.91351
9239,3.0,169.89578
9240,2.0,172.0501
9241,3.0,171.30034
9242,3.0,170.5449
9243,8.0,171.19815
9244,2.0,171.87665
9245,1.0,172.75708
9246,27.999999999999996,173.67496
9247,23.000000000000004,160.75688
9248,27.999999999999996,146.57901
9249,40.0,146.90048
9250,39.0,145.43326
9251,38.0,145.419
9252,13.0,142.96812
9253,27.999999999999996,144.28973
9254,57.0,144.91739
9255,36.0,146.1502
9256,35.0,147.29974
9257,43.0,148.51471
9258,32.0,148.32855
9259,12.0,146.5177
9260,26.0,147.71361
9261,32.0,148.42729
9262,49.99999999999999,149.66098
9263,1.0,150.84572
9264,2.0,164.34062
9265,3.0,175.64844
9266,2.0,178.9679
9267,4.0,177.9348
