,Predicciones Venta
71412,144.61275
71413,145.66473
71414,147.18588
71415,146.65147
71416,145.1894
71417,146.20103
71418,146.87953
71419,147.98476
71420,149.07779
71421,150.58778
71422,151.1385
71423,152.15169
71424,155.1964
71425,154.20535
71426,151.97035
71427,152.19376
71428,152.45358
71429,153.2188
71430,154.12979
71431,157.21211
71432,155.98273
71433,154.19815
71434,154.93141
71435,155.47183
71436,156.47626
71437,164.47096
71438,167.33792
71439,166.57666
71440,169.29526
71441,168.64133
71442,167.85928
71443,168.45535
71444,169.11752
71445,170.01085
71446,172.10057
71447,171.35168
71448,170.51091
71449,171.61888
71450,172.67465
71451,173.67633
71452,160.0619
71453,141.45334
71454,140.81245
71455,139.67236
71456,141.40181
71457,136.42691
71458,136.96683
71459,136.60088
71460,137.50638
71461,138.38579
71462,141.1887
71463,143.06961
71464,138.98013
71465,139.46388
71466,139.23515
71467,140.12228
71468,141.02591
71469,127.50747
71470,121.18881
71471,118.60983
71472,120.34186
71473,122.06582
71474,118.68625
71475,119.74099
71476,119.35392
71477,119.96423
71478,120.42944
71479,123.191826
71480,124.89123
71481,122.01258
71482,122.91603
71483,122.71254
71484,123.34603
71485,123.89298
71486,137.38754
71487,144.04295
71488,146.38203
71489,149.12073
71490,149.20074
71491,146.68755
71492,147.37427
71493,147.76408
71494,148.79822
71495,149.90431
71496,152.13829
71497,151.91814
71498,149.5308
71499,150.15143
71500,150.6223
71501,151.68184
71502,152.82382
71503,152.49892
71504,150.98035
71505,150.84657
71506,152.68181
71507,152.00984
71508,149.14975
71509,149.5248
71510,149.94072
71511,150.99512
71512,152.17299
71513,154.65837
71514,154.1468
71515,151.57332
71516,152.00177
71517,152.48964
71518,153.56929
71519,154.77325
71520,164.28705
71521,172.74712
71522,192.65
71523,199.91899
71524,204.73401
71525,208.90506
71526,205.65532
71527,204.09949
71528,204.9169
71529,205.99963
71530,207.2752
71531,208.46149
71532,212.47594
71533,208.90918
71534,207.20927
71535,207.70882
71536,208.57002
71537,209.62425
71538,210.61769
71539,179.57152
71540,171.57835
71541,168.51991
71542,169.13298
71543,167.99994
71544,166.98193
71545,167.57164
71546,168.21785
71547,169.07922
71548,169.96758
71549,172.10213
71550,171.35477
71551,170.58905
71552,171.23903
71553,171.91425
71554,172.7916
71555,173.70673
71556,162.89658
71557,151.81511
71558,152.1462
71559,152.74106
71560,152.12112
71561,149.0972
71562,149.5028
71563,149.91821
71564,150.97176
71565,152.14946
71566,154.6345
71567,154.12585
71568,151.55287
71569,151.86147
71570,152.72061
71571,154.53163
71572,162.4896
71573,166.92303
71574,166.27803
71575,168.57933
71576,167.73479
71577,166.91342
71578,167.54297
71579,168.19072
71580,169.05382
71581,169.94405
71582,172.087
71583,171.32953
71584,170.5638
71585,171.21567
71586,171.89279
71587,172.77185
71588,173.68869
71589,170.91344
71590,167.61526
71591,167.16878
71592,168.596
71593,167.72809
71594,166.81073
71595,167.45813
71596,168.11208
71597,168.98083
71598,169.87569
71599,172.04253
71600,171.25568
71601,170.48996
71602,171.14699
71603,171.82959
71604,172.71432
71605,173.63547
71606,170.88063
71607,167.59981
71608,167.1674
71609,168.59616
71610,167.73187
71611,166.81502
71612,167.4626
71613,168.1162
71614,168.98479
71615,169.87914
71616,172.04494
71617,171.25963
71618,170.49373
71619,171.15059
71620,171.83319
71621,172.71742
71622,173.63803
71623,161.25127
71624,151.36552
71625,151.74126
71626,153.01976
71627,151.99696
71628,149.66098
71629,150.0726
71630,150.45915
71631,151.29134
71632,152.20956
71633,154.95872
71634,154.02316
71635,152.03886
71636,152.46852
71637,152.90608
71638,153.7685
71639,154.72757
71640,207.5759
71641,229.2843
71642,235.36786
71643,250.08597
71644,244.8899
71645,241.79779
71646,238.99797
71647,239.2602
71648,239.51607
71649,250.41672
71650,245.77686
71651,242.76753
71652,241.61473
71653,240.84781
71654,240.31734
71655,257.49475
71656,254.45451
71657,253.13188
71658,267.9525
71659,260.65588
71660,256.41458
71661,254.65526
71662,253.50813
71663,252.65088
71664,251.76494
71665,267.37106
71666,260.68988
71667,256.6708
71668,254.84793
71669,253.54317
71670,252.5171
71671,251.4888
71672,199.22023
71673,184.40407
71674,179.3984
71675,177.22934
71676,174.42883
71677,172.70384
71678,173.18536
71679,174.59662
71680,176.7346
71681,178.96361
71682,178.94969
71683,176.96506
71684,175.60635
71685,176.58194
71686,178.3861
71687,180.50468
71688,182.62207
71689,161.36084
71690,146.4181
71691,145.50298
71692,144.50764
71693,143.90404
71694,141.87389
71695,142.93138
71696,143.53517
71697,144.62425
71698,145.6759
71699,147.20049
71700,146.66522
71701,145.20073
71702,146.21117
71703,146.88881
71704,147.99368
71705,149.08638
71706,146.98703
71707,143.56041
71708,143.36499
71709,144.12093
71710,143.55663
71711,141.81447
71712,142.87762
71713,143.48383
71714,144.57532
71715,145.62799
71716,147.13866
71717,146.60718
71718,145.15163
71719,146.1679
71720,146.84793
71721,147.95522
71722,149.04912
71723,151.52592
71724,153.27151
71725,154.80656
71726,158.57854
71727,157.44446
71728,154.96576
71729,154.94756
71730,155.15398
71731,155.89651
71732,156.92807
71733,160.38783
71734,159.13046
71735,156.77695
71736,156.77763
71737,157.0567
71738,157.91034
71739,159.62349
71740,157.3251
71741,154.03775
71742,153.03539
71743,155.20859
71744,153.87187
71745,151.54619
71746,151.74556
71747,152.02994
71748,152.80424
71749,153.71509
71750,156.72664
71751,155.73029
71752,153.03127
71753,154.05887
71754,155.71225
71755,181.41312
71756,193.31012
71757,196.34297
71758,198.16412
71759,195.2927
71760,194.19862
71761,195.38164
71762,196.86673
71763,198.52681
71764,200.08951
71765,201.89195
71766,198.96075
71767,197.7214
71768,198.65234
71769,199.9092
71770,201.34242
71771,202.70627
71772,194.7332
71773,189.86838
71774,189.05577
71775,186.18074
71776,183.41664
71777,182.6255
71778,184.23114
71779,186.16013
71780,188.24042
71781,190.21475
71782,189.56117
71783,187.32358
71784,186.62207
71785,188.0431
71786,189.73564
71787,191.58513
71788,193.35889
71789,190.14812
71790,187.04434
71791,187.0052
71792,184.03502
71793,181.45038
71794,180.78116
71795,182.47592
71796,184.46881
71797,186.60938
71798,188.64415
71799,187.65054
71800,185.48936
71801,184.87201
71802,186.3674
71803,188.12383
71804,190.03479
71805,191.86934
71806,176.32211
71807,170.06425
71808,168.07188
71809,168.98152
71810,167.96387
71811,166.97987
71812,167.58058
71813,168.22627
71814,169.08696
71815,169.97461
71816,172.1071
71817,171.36267
71818,170.59694
71819,171.24641
71820,171.92078
71821,172.7976
71822,173.71257
71823,145.68826
71824,126.10687
71825,124.62711
71826,126.464066
71827,128.25568
71828,124.096306
71829,124.107635
71830,123.29486
71831,123.34861
71832,123.45096
71833,128.43599
71834,130.0983
71835,126.66636
71836,126.66756
71837,126.01019
71838,126.13606
71839,126.330284
71840,163.7796
71841,186.46735
71842,192.14615
71843,194.83847
71844,192.5552
71845,191.7541
71846,193.11743
71847,194.69646
71848,196.44514
71849,198.09422
71850,199.37822
71851,196.60124
71852,195.47043
71853,196.50165
71854,197.84969
71855,199.36998
71856,200.81952
71857,206.90291
71858,206.3709
71859,204.73315
71860,205.66734
71861,210.05872
71862,206.67468
71863,163.9697
71864,149.28764
71865,146.49022
71866,143.29218
71867,145.85243
71868,145.91322
71869,145.9644
71870,165.52382
71871,178.68231
71872,183.32373
71873,182.65865
71874,180.88214
71875,180.52391
71876,182.3813
71877,184.37744
71878,186.52179
71879,188.5595
71880,187.5475
71881,185.39062
71882,184.77774
71883,186.2769
71884,188.03726
71885,189.95116
71886,191.78897
71887,204.63406
71888,205.56636
71889,206.8107
71890,209.75957
71891,205.95
71892,204.2281
71893,204.91844
71894,206.00084
71895,207.27641
71896,208.46252
71897,212.47765
71898,208.91055
71899,207.21046
71900,207.70985
71901,208.5714
71902,209.6258
71903,210.61888
71904,171.37865
71905,157.27908
71906,154.4037
71907,155.1229
71908,153.6026
71909,151.12546
71910,151.35437
71911,151.39146
71912,152.59766
71913,156.0279
71914,155.60286
71915,153.96614
71916,154.36043
71917,154.87457
71918,155.8146
71919,151.46788
71920,141.81396
71921,139.01758
71922,139.3418
71923,140.84164
71924,136.08398
71925,136.62148
71926,136.24316
71927,136.97746
71928,137.70421
71929,140.68846
71930,142.54019
71931,138.393
71932,139.69743
71933,139.61604
71934,140.58955
71935,152.99452
71936,166.24953
71937,166.12245
71938,166.6196
71939,167.79214
71940,168.98375
71941,171.27972
71942,171.0163
71943,170.27599
71944,171.9364
71945,172.56046
71946,172.59944
71947,174.74876
71948,176.43579
71949,177.79364
71950,178.27464
71951,179.56155
71952,144.39397
71953,116.5766
71954,114.74703
71955,114.54353
71956,113.77025
71957,112.65146
71958,112.53503
71959,114.91652
71960,115.7846
71961,113.43985
71962,113.42852
71963,140.84938
71964,152.47144
71965,152.48758
71966,156.31741
71967,155.03342
71968,152.82382
71969,152.9351
71970,153.17484
71971,153.69826
71972,157.28578
71973,156.83328
71974,154.7305
71975,154.9685
71976,155.28964
71977,156.10294
71978,157.05652
71979,164.86232
71980,167.45813
71981,166.64278
71982,168.66571
71983,167.80382
71984,166.95584
71985,167.58246
71986,168.22798
71987,169.0885
71988,169.97632
71989,172.10812
71990,171.36421
71991,170.599
71992,171.24796
71993,171.9225
71994,172.79933
71995,173.71394
71996,158.1111
71997,144.82362
71998,145.0728
71999,144.34056
72000,143.89923
72001,141.89777
72002,142.97362
72003,143.57552
72004,144.66237
72005,145.71283
72006,147.2484
72007,146.7102
72008,145.23938
72009,146.24551
72010,146.92143
72011,148.02426
72012,149.11592
72013,148.41837
72014,147.79071
72015,147.902
72016,157.71681
72017,165.51643
72018,167.46535
72019,167.57045
72020,166.62064
72021,167.85483
72022,168.8146
72023,171.52942
72024,171.17944
72025,170.82912
72026,172.3331
72027,147.54343
72028,132.95238
72029,130.15875
72030,129.07103
72031,130.09023
72032,131.66563
72033,132.60825
72034,131.76352
72035,132.42535
72036,132.94963
72037,133.73082
72038,146.16531
72039,148.65329
72040,151.21165
72041,154.40266
72042,153.60414
72043,151.42305
72044,151.73131
72045,152.01671
72046,152.7912
72047,153.70203
72048,156.71085
72049,155.71552
72050,153.65875
72051,153.93454
72052,154.27989
72053,155.0949
72054,156.04643
72055,170.9847
72056,179.34827
72057,181.30733
72058,178.99881
72059,176.80089
72060,176.4686
72061,178.37201
72062,180.50125
72063,182.77336
72064,184.94054
72065,183.18344
72066,181.21718
72067,180.77583
72068,182.43745
72069,184.33606
72070,186.38234
72071,188.35255
72072,181.85617
72073,178.16833
72074,175.05838
72075,176.06642
72076,178.43176
72077,180.37984
72078,181.77081
72079,232.38531
72080,246.61195
72081,252.54388
72082,271.1262
72083,264.83087
72084,260.84167
72085,259.06158
72086,257.7149
72087,256.66687
72088,255.59546
72089,272.22195
72090,265.27136
72091,261.05273
72092,259.02396
72093,257.52567
72094,256.31345
72095,255.10466
72096,213.65225
72097,199.30609
72098,194.22267
72099,190.65128
72100,187.13416
72101,186.65848
72102,188.71266
72103,190.97722
72104,192.97714
72105,194.11877
72106,193.47531
72107,194.77734
72108,184.04138
72109,179.28026
72110,178.73659
72111,177.1926
72112,174.58528
72113,172.87334
72114,174.88649
72115,177.46152
72116,177.94801
72117,176.55446
72118,176.0209
72119,177.74623
72120,179.76746
72121,181.94305
72122,184.05528
72123,415.21332
72124,309.58026
72125,258.82132
72126,190.30148
72127,157.24731
72128,139.03578
72129,123.98228
72130,126.43727
72131,128.92575
72132,112.33188
72133,116.2407
72134,118.63096
72135,121.461174
72136,123.96047
72137,126.44036
72138,130.41942
72139,115.30651
72140,191.6047
72141,224.23692
72142,244.42554
72143,269.64246
72144,287.02527
72145,310.02847
72146,217.56915
72147,218.09532
72148,218.84027
72149,219.50948
72150,226.49461
72151,222.10803
72152,219.7973
72153,219.70834
72154,220.02707
72155,220.56148
72156,221.04866
72157,190.66777
72158,180.40079
72159,177.46443
72160,176.41656
72161,174.09311
72162,172.53796
72163,173.05829
72164,174.02167
72165,175.94896
72166,178.11613
72167,178.52742
72168,176.7552
72169,175.48117
72170,176.05113
72171,177.62483
72172,179.6785
72173,181.78593
72174,163.30374
72175,143.3916
72176,140.67232
72177,139.47025
72178,141.06677
72179,136.06749
72180,136.62405
72181,136.24557
72182,136.97987
72183,137.70662
72184,140.69156
72185,142.69904
72186,138.62982
72187,139.18225
72188,138.94836
72189,139.70619
72190,140.48772
72191,153.52739
72192,164.84532
72193,165.20218
72194,168.35472
72195,167.71057
72196,166.99242
72197,167.6381
72198,168.28001
72199,169.13693
72200,170.02148
72201,172.13835
72202,171.41281
72203,170.64743
72204,171.29329
72205,171.9644
72206,172.8378
72207,173.74931
72208,177.92174
72209,179.42761
72210,181.6956
72211,178.93613
72212,176.7133
72213,176.31989
72214,178.2415
72215,180.37245
72216,182.64748
72217,181.44058
72218,180.41058
72219,181.2146
72220,183.64589
72221,186.04936
72222,148.26073
72223,116.51872
72224,114.312904
72225,114.82585
72226,114.60484
72227,113.903
72228,112.21837
72229,111.58435
72230,111.18543
72231,114.36305
72232,114.37335
72233,113.14534
72234,112.82507
72235,112.519745
72236,112.3578
72237,136.77586
72238,145.18013
72239,143.25543
72240,145.72415
72241,144.77365
72242,143.50185
72243,145.18683
72244,147.57089
72245,147.64543
72246,146.07808
72247,147.07187
72248,148.13364
72249,149.7525
72250,151.32672
72251,151.8491
72252,152.62462
72253,155.6858
72254,154.63245
72255,152.36017
72256,152.53154
72257,152.7809
72258,153.54095
72259,154.45367
72260,157.59163
72261,156.56796
72262,154.44698
72263,154.63588
72264,154.95494
72265,155.75793
72266,156.7105
72267,222.83804
72268,248.59608
72269,255.98665
72270,277.298
72271,270.93625
72272,266.8473
72273,264.84152
72274,263.23416
72275,261.93524
72276,260.6212
72277,278.5846
72278,271.28073
72279,266.80057
72280,264.50253
72281,262.75076
72282,261.29504
72283,259.84927
72284,198.73099
72285,183.39964
72286,177.29477
72287,175.94621
72288,173.55853
72289,172.03171
72290,172.61455
72291,173.52573
72292,174.77899
72293,176.14078
72294,177.42752
72295,176.06247
72296,174.97252
72297,175.66629
72298,176.58743
72299,177.82385
72300,179.17671
72301,201.46829
72302,207.65352
72303,214.04654
72304,210.81328
72305,209.9878
72306,210.99274
72307,214.54608
72308,212.39711
72309,212.02155
72310,211.42308
72311,173.67685
72312,148.20818
72313,142.89944
72314,140.73346
72315,141.68929
72316,136.5983
72317,136.9936
72318,136.65582
72319,137.57336
72320,138.45139
72321,141.23163
72322,143.0995
72323,139.00778
72324,139.48604
72325,139.26863
72326,140.17535
72327,141.0788
72328,127.509186
72329,121.18675
72330,118.59266
72331,120.27866
72332,121.99112
72333,118.63113
72334,119.70785
72335,119.33228
72336,119.95531
72337,120.430984
72338,123.14615
72339,124.835754
72340,121.97823
72341,122.898346
72342,122.70738
72343,123.352905
72344,123.91016
72345,137.56804
72346,144.87823
72347,147.74211
72348,150.9314
72349,151.22574
72350,149.06354
72351,149.70407
72352,151.7289
72353,152.12833
72354,150.59808
72355,151.95352
72356,152.77316
72357,154.07828
72358,149.096
72359,144.71286
72360,143.64352
72361,144.28836
72362,143.59286
72363,141.82787
72364,142.87265
72365,143.47919
72366,144.57068
72367,145.62387
72368,147.13283
72369,146.60185
72370,145.14716
72371,146.16412
72372,146.84415
72373,147.95178
72374,149.04585
72375,135.43228
72376,125.90234
72377,124.09493
72378,127.98452
72379,129.51375
72380,125.56336
72381,125.36828
72382,124.504845
72383,124.473755
72384,124.52665
72385,129.91232
72386,131.45236
72387,127.967354
72388,127.80507
72389,127.092064
72390,127.14066
72391,127.285774
72392,172.69046
72393,197.32439
72394,206.53989
72395,206.42122
72396,205.89333
72397,208.0885
72398,209.72952
72399,214.29468
72400,210.64413
72401,208.05484
72402,209.86174
72403,211.6051
72404,165.75719
72405,148.62924
72406,146.10847
72407,144.74017
72408,143.96843
72409,141.89363
72410,142.93498
72411,143.5386
72412,144.62735
72413,145.67934
72414,147.20444
72415,146.66899
72416,145.20418
72417,146.2141
72418,146.89172
72419,147.99626
72420,149.08879
72421,146.82338
72422,139.12044
72423,137.98155
72424,138.7696
72425,140.6658
72426,135.96309
72427,136.58182
72428,136.2011
72429,136.93677
72430,137.66179
72431,140.64073
72432,142.65593
72433,138.58672
72434,139.14809
72435,138.913
72436,139.67184
72437,140.45216
72438,140.66356
72439,142.93602
72440,142.43594
72441,144.10873
72442,143.47318
72443,141.83937
72444,142.8991
72445,143.89442
72446,145.52272
72447,147.05211
72448,146.60237
72449,145.14784
72450,146.20241
72451,147.314
72452,148.93852
72453,134.91624
72454,125.029465
72455,123.19526
72456,126.66481
72457,128.32127
72458,124.38412
72459,124.33689
72460,123.51312
72461,123.5509
72462,123.643295
72463,128.7214
72464,130.35744
72465,126.90574
72466,126.874146
72467,126.20476
72468,126.31603
72469,126.500465
72470,140.43689
72471,148.60194
72472,150.61852
72473,154.51103
72474,153.66512
72475,151.55013
72476,151.81802
72477,152.09845
72478,152.87138
72479,153.78206
72480,156.80495
72481,155.80637
72482,153.74565
72483,154.01166
72484,154.35252
72485,155.16565
72486,156.117
72487,179.4805
72488,190.53073
72489,193.28899
72490,194.10623
72491,191.4273
72492,190.49844
72493,191.8415
72494,193.47273
72495,195.2707
72496,196.9684
72497,197.96149
72498,195.27225
72499,194.20222
